"id","meeting_id","flow_name","flow_step","flow_content","status","date_time"
"3701","100000088",,"3","{""desc"":""<p>中广网北京5月29日新闻（记者孙莹）最高人民法院今天宣布《对于在裁判文书中如何表述修正前后刑法条文的批复》，自2012年6月1日起实施。据先容，最高法是由于近来一些法院就在裁判文书中引用修正前后刑法条文如何详细表述问题请示最高法院。经研讨做出的批复。详细内容如下</p><p>一、根据案件情况，裁判文书引用1997年3月14日第八届全国人民代表大会第五次会议修订的刑法条文，应当根据具体情况分辨表述：</p><p>（一）有关刑法条文在修订的刑法实行后未经修正，或者经过修正，但引用的是现行有效条文，表述为“《中华人民共和国刑法》第××条”。</p><p>（二）有关刑法条文经由修正，引用修正前的条文，表述为“1997年修订的《中华人民共和国刑法》第××条”。</p><p>（三）有关刑法条文经两次以上修正，援用经修正、且为最后一次修改前的条文，表述为“经××××年《中华国民共和国刑法修正案（×）》修正的《中华人民共跟国刑法》第××条”。</p><p>二、依据案件情形，裁判文书引用1997年3月14日第八届全国人民代表大会第五次会议订正前的刑法条文，应该表述为“1979年《中华人民共和国刑法》第××条”。</p><p>三、根据案件情况，裁判文书引用有关单行刑法条文，应当直接引用相应当条例、弥补划定或者决议的具体条款。</p><p>四、《最高人民法院关于在裁判文书中如何引用修订前、后刑法名称的告诉》（法〔1997〕192号）、《最高人民法院关于在裁判文书中如何引用刑法修正案的批复》（法释〔2007〕7号）不再实用。</p>""}","1",
"3702","100000088",,"4",,"1",
"3703","100000088",,"5","{""desc"":""<p> 选举办法</p><p><span style=\""color: rgb(51, 51, 51);\"">世人多称“李中堂”，</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=12461&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">安徽省合肥市</a><span style=\""color: rgb(51, 51, 51);\"">东乡（今瑶海区）磨店乡人，晚清名臣，洋务运动的主要领导人之一，与</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=553788&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">曾国藩</a><span style=\""color: rgb(51, 51, 51);\"">、</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=129989&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">张之洞</a><span style=\""color: rgb(51, 51, 51);\"">、</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=130057&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">左宗棠</a><span style=\""color: rgb(51, 51, 51);\"">并称为“中兴四大名臣”。李鸿章官至</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=549816&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">东宫三师</a><span style=\""color: rgb(51, 51, 51);\"">、</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=208587&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">文华殿大学士</a><span style=\""color: rgb(51, 51, 51);\"">、</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=180322&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">北洋通商大臣</a><span style=\""color: rgb(51, 51, 51);\"">、直隶总督，爵位一等肃毅伯。历经讨伐</span><a href=\""https://baike.sogou.com/lemma/ShowInnerLink.htm?lemmaId=5588032&amp;ss_c=ssc.citiao.link\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">太平军</a><span style=\""color: rgb(51, 51, 51);\"">、平定捻军、洋务运动、中法战争、甲午战争、义和团运动，是清朝地方武装淮军的创建者和领导者，并且为清朝建立了一支西式海军北洋水师。</span></p>"",""min"":""57""}","1",
"3704","100000088",,"6","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ebe33372917d__!O6fD-fxutfpf1201357.jpg\""></p>"",""min"":""59""}","1",
"3705","100000088",,"7","{""desc"":""<p><br></p><p class=\""ql-align-center\""><img src=\""https://f.shyunhua.com//yzxfile/5ebe336be6045__!5da044622360c__!0.jpg\""></p>""}","1",
"3706","100000088",,"8","{""min"":""78""}","1",
"3707","100000088",,"9","{""min"":""80""}","1",
"3708","100000088",,"10",,"1",
"3709","100000088",,"11",,"1",
"3710","100000088",,"12",,"1",
"3711","100000089",,"1",,"2",
"3712","100000089",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3713","100000089",,"3",,"1",
"3714","100000089",,"4",,"1",
"3715","100000089",,"5",,"1",
"3716","100000089",,"6",,"1",
"3717","100000089",,"7",,"1",
"3718","100000089",,"8",,"1",
"3719","100000089",,"9",,"1",
"3720","100000089",,"10",,"1",
"3721","100000089",,"11",,"1",
"3722","100000089",,"12",,"1",
"3723","100000090",,"1",,"3",
"3724","100000090",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","3",
"3725","100000090",,"3",,"3",
"3726","100000090",,"4",,"3",
"3727","100000090",,"5",,"3",
"3728","100000090",,"6",,"3",
"3729","100000090",,"7",,"3",
"3730","100000090",,"8",,"3",
"3731","100000090",,"9",,"3",
"3732","100000090",,"10",,"3",
"3733","100000090",,"11",,"3",
"3734","100000090",,"12",,"3",
"3735","100000091",,"1","{""min"":""50"",""c_min"":""""}","3",
"3736","100000091",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","3",
"3737","100000091",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ec60fe3bcd5c__!3 宣布批复.jpg\""></p>""}","3",
"3738","100000091",,"4",,"3",
"3739","100000091",,"5","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ec610861cb1c__!5 选举办法.png\""></p>"",""min"":""50""}","3",
"3740","100000091",,"6","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ec61098692c6__!6 监票人建议名单.jpg\""></p>"",""min"":""50""}","3",
"3741","100000091",,"7","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ec610a795f58__!7 投票说明.png\""></p>""}","3",
"3742","100000091",,"8","{""min"":""50""}","3",
"3743","100000091",,"9","{""min"":""50""}","3",
"3744","100000091",,"10",,"3",
"3745","100000091",,"11",,"3",
"3746","100000091",,"12",,"3",
"3747","100000092",,"1","{""min"":"""",""c_min"":""""}","3",
"3748","100000092",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","3",
"3749","100000092",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ec62407ac241__!3 宣布批复.jpg\""></p>""}","3",
"3750","100000092",,"4",,"3",
"3751","100000092",,"5","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ec624452fa3d__!5 选举办法.png\""></p>""}","3",
"3752","100000092",,"6","{""min"":""""}","3",
"3753","100000092",,"7","{}","3",
"3754","100000092",,"8","{""min"":""""}","3",
"3755","100000092",,"9","{""min"":""""}","2",
"3756","100000092",,"10",,"1",
"3757","100000092",,"11",,"1",
"3758","100000092",,"12",,"1",
"3759","100000093",,"1",,"1",
"3760","100000093",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
